exclude,mouse_num,src,strain_injection,strain,injected_with,resultant_geno,dob,injection_date,death_date_true,aod,exp_end_date,behavior_date,mri_imaging_date,observable_tumor_date,end_date,found_dead,injected_by,number_of_cells_injected,vol_injected,index,mouse_id,cage_strain,ntva,pten,ink4a,atrx,h11cas9,tyr_cre,cic,dtva,cage_number,sex,g_comments,metadata
NA,29385,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-09,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-09,NA,2022-07-09,NA,RE,NA,NA,14977,29385-00,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1776-1-1,F,sacked for end date,NA
NA,29386,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-09,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-09,NA,2022-07-09,NA,RE,NA,NA,14978,29386-01,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,+/+,pwt,pwt,1776-1-1,F,sacked for end date,NA
NA,29387,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-09,2022-02-10,2022-04-05,54,NA,NA,NA,2022-03-29,NA,NA,RE,NA,NA,14979,29387-00,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,+/+,pwt,pwt,1776-1-2,M,"sac'd, ruffled fur/head tumor/lethargic",NA
2,29389,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-09,2022-02-10,2022-06-10,120,2022-06-10,2022-04-04,2022-06-09,NA,NA,NA,RE,NA,NA,14981,29389-10,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1776-1-2,M,sacked for end date,conflicting death dates in cohort vs. genotyping files. 2022-06-10 vs. 2022-07-19 used cohort date but can exclude from analysis if desired.
2,29390,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-09,2022-02-10,2022-06-10,120,2022-06-10,2022-04-05,2022-06-09,NA,NA,NA,RE,NA,NA,14982,29390-11,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1776-1-2,M,sacked for end date,conflicting death dates in cohort vs. genotyping files. 2022-06-10 vs. 2022-07-19 used cohort date but can exclude from analysis if desired.
NA,29397,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-02-10,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-10,NA,2022-07-10,NA,RE,NA,NA,14991,29397-00,n-tva::cas9f/f,tg/+,pwt,pwt,pwt,f/f,+/+,pwt,pwt,1752-2-1,F,sacked for end date,NA
NA,29398,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-02-10,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-10,NA,2022-07-10,NA,RE,NA,NA,14992,29398-01,n-tva::cas9f/f,tg/+,pwt,pwt,pwt,f/f,+/+,pwt,pwt,1752-2-1,F,sacked for end date,NA
NA,29399,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-02-10,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-10,NA,2022-07-10,NA,RE,NA,NA,14993,29399-03,n-tva::cas9f/f,tg/+,pwt,pwt,pwt,f/f,+/+,pwt,pwt,1752-2-1,F,sacked for end date,NA
NA,29400,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-02-10,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-10,NA,2022-07-10,NA,RE,NA,NA,14994,29400-10,n-tva::cas9f/f,tg/+,pwt,pwt,pwt,f/f,+/+,pwt,pwt,1752-2-1,F,sacked for end date,NA
NA,29401,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-02-10,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-10,NA,2022-07-10,NA,RE,NA,NA,14995,29401-30,n-tva::cas9f/f,tg/+,pwt,pwt,pwt,f/f,+/+,pwt,pwt,1752-2-1,F,sacked for end date,NA
NA,29403,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-02-10,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-10,NA,2022-07-10,NA,RE,NA,NA,14997,29403-00,n-tva::cas9f/f,tg/+,pwt,pwt,pwt,f/f,+/+,pwt,pwt,1752-2-2,M,sacked for end date,NA
NA,29404,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-02-10,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-10,NA,2022-07-10,NA,RE,NA,NA,14998,29404-01,n-tva::cas9f/f,tg/+,pwt,pwt,pwt,f/f,+/+,pwt,pwt,1752-2-2,M,sacked for end date,NA
NA,29405,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf +/+; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink wt; atrx wt,2022-02-10,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-10,NA,2022-07-10,NA,RE,NA,NA,14999,29405-10,n-tva::cas9f/f,tg/+,pwt,pwt,pwt,f/f,+/+,pwt,pwt,1752-2-2,M,sacked for end date,NA
2,29406,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-10,2022-02-10,2022-07-19,159,2022-07-19,NA,2022-06-09,NA,2022-07-09,NA,RE,NA,NA,15001,29406-00,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1776-1-2,F,NA,non-matching dob's. Used genotyping dob. 2022-02-10 vs. 2022-02-09
2,29407,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-10,2022-02-10,2022-04-02,51,NA,2022-03-29,NA,NA,NA,1,RE,NA,NA,15002,29407-00,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1776-1-3,M,found dead,conflicting death dates in cohort vs. genotyping files. 2022-04-02 vs. 2022-04-04 used cohort date but can exclude from analysis if desired.
NA,29408,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-10,2022-02-10,2022-04-03,52,NA,2022-03-29,NA,NA,NA,1,RE,NA,NA,15003,29408-01,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,+/+,pwt,pwt,1776-1-3,M,found dead,NA
NA,29409,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-10,2022-02-10,2022-04-04,53,NA,2022-03-29,NA,NA,NA,NA,RE,NA,NA,15004,29409-10,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/tg,pwt,pwt,1776-1-3,M,sacked for ruffled fur,NA
NA,29410,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-10,2022-02-10,2022-04-03,52,NA,2022-03-29,NA,NA,NA,1,RE,NA,NA,15005,29410-11,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/tg,pwt,pwt,1776-1-3,M,found dead,NA
NA,29818,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-03-23,2022-03-24,2022-08-22,151,2022-08-22,2022-05-09,2022-07-21,NA,2022-08-20,NA,RE,NA,NA,15628,29818-00,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1776-2-1,F,"5/9/22 ruffled fur 6/6/22 timid, nervous, frantic",NA
NA,29819,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-03-23,2022-03-24,2022-08-22,151,2022-08-22,2022-05-09,2022-07-21,NA,2022-08-20,NA,RE,NA,NA,15629,29819-00,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1776-2-2,M,"5/9/22 ruffled fur, blinking",NA
NA,29820,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-03-23,2022-03-24,2022-08-22,151,2022-08-22,2022-05-09,2022-07-21,NA,2022-08-20,NA,RE,NA,NA,15630,29820-01,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1776-2-2,M,"5/9/22 ruffled fur, blinking",NA
NA,29821,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-03-23,2022-03-24,2022-08-22,151,2022-08-22,NA,2022-07-21,NA,2022-08-20,NA,RE,NA,NA,15631,29821-03,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,+/+,pwt,pwt,1776-2-2,M,"5/31/22 ruffled fur, 6/21/22 L eye squinting",NA
NA,29822,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-03-23,2022-03-24,2022-08-22,151,2022-08-22,2022-05-09,2022-07-21,NA,2022-08-20,NA,RE,NA,NA,15632,29822-10,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,+/+,pwt,pwt,1776-2-2,M,"5/9/22 ruffled fur, blinking",NA
2,29824,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-03-25,2022-03-24,2022-05-13,50,NA,2022-05-08,2022-07-21,NA,NA,1,RE,NA,NA,15655,29824-00,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1775-3-1,M,found dead,non-matching dob's. Used genotyping dob. 2022-03-25 vs. 2022-03-23
NA,30212,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-09,2022-05-10,2022-10-07,150,2022-10-07,NA,2022-09-06,NA,2022-10-06,NA,NA,NA,NA,16204,30212-00,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,pwt,pwt,pwt,1775-5-1,F,sacked for end date,NA
NA,30213,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-09,2022-05-10,2022-10-07,150,2022-10-07,NA,2022-09-06,NA,2022-10-06,NA,NA,NA,NA,16205,30213-00,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,pwt,pwt,pwt,1775-5-2,M,sacked for end date,NA
NA,30214,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-09,2022-05-10,2022-10-07,150,2022-10-07,NA,2022-09-06,NA,2022-10-06,NA,NA,NA,NA,16206,30214-01,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,pwt,pwt,pwt,1775-5-2,M,sacked for end date,NA
NA,30215,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-09,2022-05-10,2022-10-07,150,2022-10-07,NA,2022-09-06,NA,2022-10-06,NA,NA,NA,NA,16207,30215-03,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,pwt,pwt,pwt,1775-5-2,M,sacked for end date,NA
NA,30216,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-09,2022-05-10,2022-10-07,150,2022-10-07,NA,2022-09-06,NA,2022-10-06,NA,NA,NA,NA,16208,30216-10,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,pwt,pwt,pwt,1775-5-3,M,6/25/22 squinting,NA
NA,30217,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-09,2022-05-10,2022-10-07,150,2022-10-07,NA,2022-09-06,NA,2022-10-06,NA,NA,NA,NA,16209,30217-11,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,pwt,pwt,pwt,1775-5-3,M,sacked for end date,NA
NA,30218,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-09,2022-05-10,2022-10-07,150,2022-10-07,NA,2022-09-06,NA,2022-10-06,NA,NA,NA,NA,16210,30218-30,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,pwt,pwt,pwt,1775-5-3,M,"6/21/22 ruffled fur, head tilt",NA
NA,30232,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-10,2022-05-11,2022-10-07,149,2022-10-07,NA,2022-09-07,NA,2022-10-07,NA,NA,NA,NA,16239,30232-00,n-tva::cas9f/f;inkf/f;tyr-cre(mix),tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1775-5-1,F,sacked for end date,NA
NA,30233,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-10,2022-05-11,2022-10-07,149,2022-10-07,NA,2022-09-07,NA,2022-10-07,NA,NA,NA,NA,16240,30233-01,n-tva::cas9f/f;inkf/f;tyr-cre(mix),tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1775-5-1,F,sacked for end date,NA
NA,30234,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-10,2022-05-11,2022-10-07,149,2022-10-07,NA,2022-09-07,NA,2022-10-07,NA,NA,NA,NA,16241,30234-00,n-tva::cas9f/f;inkf/f;tyr-cre(mix),tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1775-5-3,M,sacked for end date,NA
2,30235,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,tva inconclusive,2022-05-10,2022-05-11,2022-10-07,149,2022-10-07,NA,2022-09-07,NA,2022-10-07,NA,NA,NA,NA,16242,30235-01,n-tva::cas9f/f;inkf/f;tyr-cre(mix),likely tg/+,pwt,f/f,pwt,f/f,+/+,pwt,pwt,1775-5-3,M,sacked for end date,inconclusive TVA status.
NA,30236,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-05-10,2022-05-11,2022-10-07,149,2022-10-07,NA,2022-09-07,NA,2022-10-07,NA,NA,NA,NA,16243,30236-10,n-tva::cas9f/f;inkf/f;tyr-cre(mix),tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1775-5-2,M,sacked for end date,NA
2,30237,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,tva inconclusive,2022-05-10,2022-05-11,2022-10-07,149,2022-10-07,NA,2022-09-07,NA,2022-10-07,NA,NA,NA,NA,16244,30237-11,n-tva::cas9f/f;inkf/f;tyr-cre(mix),likely tg/+,pwt,f/f,pwt,f/f,+/+,pwt,pwt,1775-5-2,M,sacked for end date,inconclusive TVA status.
2,25310,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre,nf1 wt; pten KO; ink KO; atrx wt,2020-11-10,2020-11-11,2021-01-20,70,NA,2021-01-20,NA,NA,NA,NA,RH,5x105,5uL,9504,25310-30,n-tva;pten f/f; ink4a/arff/f;atrx-+/+;h11lsl-cas9  f/f,tg/+,f/f,f/f,+/+,f/f,pwt,pwt,pwt,1472-1-2,M,Sac - health concerns,conflicting death dates. 2021-04-09 vs 2021-01-20
2,25598,RH + RE,"N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f, injected with: RCAS-Cre",N::TVA; H11LSL-Cas9 f/f; Pten f/f; Ink4a/Arf f/f; ATRX f/f,RCAS-Cre,nf1 wt; pten KO; ink KO; atrx KO,2020-12-09,2020-12-10,2021-02-01,53,NA,NA,NA,2021-01-27,NA,NA,RH,5x105,5uL,9845,25598-01,n-tva;ptenf/f;atrxf/f;cas9f/f;ink4af/f,tg/+,f/f,f/f,f/f,f/f,pwt,pwt,pwt,1462-3-2,M,Tumor noticed (domed head),conflicting death dates. 2021-05-10 vs 2021-02-03
4,29388,RE,"N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+, injected with: RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2",N::TVA; H11LSL-Cas9 f/f; Pten +/+; Ink4a/Arf f/f; ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO; pten wt; ink KO; atrx wt,2022-02-09,2022-02-10,2022-07-09,149,2022-07-09,2022-04-04,2022-06-09,NA,2022-07-09,NA,RE,NA,NA,14980,29388-01,n-tva::cas9f/f;inkf/f,tg/+,pwt,f/f,pwt,f/f,tg/+,pwt,pwt,1776-1-2,M,"ruffled fur, sacked for end date","missing death date. Used end date, even though tumor was noted."
